"scenario","region","subRegion","param","sources","class1","class2","x","xLabel","vintage","units","aggregate","classLabel1","classPalette1","classLabel2","classPalette2","origScen","origQuery","origUnits","origX","value","origValue"
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Coal","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,0.409562199875352,0.409562199875352
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Coal","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,0.346599898070904,0.346599898070904
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Coal","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,0.314759906530113,0.314759906530113
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Coal","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,0.325010823034134,0.325010823034134
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Coal","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,0.326175638223443,0.326175638223443
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Coal","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,0.317214026217169,0.317214026217169
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Gas","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0,0
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Gas","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,1.11700458010276,1.11700458010276
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Gas","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,2.01272179619621,2.01272179619621
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Gas","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,1.87819336484713,1.87819336484713
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Gas","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,1.92036278182563,1.92036278182563
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Gas","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,2.21630658656905,2.21630658656905
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Gas","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,2.53644343641663,2.53644343641663
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Gas","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,2.51011830135155,2.51011830135155
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Geothermal","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0,0
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Geothermal","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,0.433990767900432,0.433990767900432
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Geothermal","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,0.839781304084706,0.839781304084706
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Geothermal","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,1.01492805502915,1.01492805502915
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Geothermal","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,1.1402644784799,1.1402644784799
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Geothermal","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,1.28796515605647,1.28796515605647
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Geothermal","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,1.32672819059013,1.32672819059013
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Geothermal","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,0.898406841566955,0.898406841566955
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Hydro","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0,0
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Hydro","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,0,0
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Hydro","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,0.280130978354364,0.280130978354364
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Hydro","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,0.250966314388065,0.250966314388065
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Hydro","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,0.218422054168168,0.218422054168168
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Hydro","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,0.45787270724766,0.45787270724766
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Hydro","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,0.418694424752161,0.418694424752161
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Hydro","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,0.37626171623468,0.37626171623468
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Nuclear","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0,0
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Nuclear","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,0.661422280215118,0.661422280215118
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Nuclear","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,0.829919936125641,0.829919936125641
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Nuclear","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,0.85631035375476,0.85631035375476
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Nuclear","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,0.9145943931228,0.9145943931228
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Nuclear","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,1.08140683601461,1.08140683601461
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Nuclear","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,1.19077889855446,1.19077889855446
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Nuclear","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,1.21543418172347,1.21543418172347
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Oil","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0,0
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Oil","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,0.34752906363988,0.34752906363988
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Oil","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,0.397572297082173,0.397572297082173
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Oil","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,0.390936143759165,0.390936143759165
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Oil","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,0.487745527515738,0.487745527515738
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Oil","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,0.558223552489575,0.558223552489575
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Oil","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,0.417704323010258,0.417704323010258
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Oil","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,0.303716049257709,0.303716049257709
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Solar","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0,0
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Solar","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,1.10075051712183,1.10075051712183
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Solar","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,2.34833861497314,2.34833861497314
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Solar","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,3.20533753488353,3.20533753488353
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Solar","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,3.13990455002315,3.13990455002315
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Solar","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,3.33590045993353,3.33590045993353
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Solar","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,3.35211466590691,3.35211466590691
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Solar","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,2.38250882800069,2.38250882800069
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Wind","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0,0
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Wind","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,2.78252339230665,2.78252339230665
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Wind","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,5.71823505221413,5.71823505221413
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Wind","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,7.72568237675018,7.72568237675018
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Wind","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,7.35873990177612,7.35873990177612
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Wind","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,7.57852761362183,7.57852761362183
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Wind","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,7.05488168996898,7.05488168996898
"Impacts","Argentina","Argentina","elecNewCapCost","Sources","Wind","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,4.29578025023704,4.29578025023704
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Bioenergy","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0,0
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Bioenergy","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,0.0364228385264494,0.0364228385264494
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Bioenergy","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,0,0
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Bioenergy","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,0.289828655658608,0.289828655658608
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Bioenergy","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,0.524091523524485,0.524091523524485
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Bioenergy","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,0.677557561009456,0.677557561009456
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Bioenergy","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,0.809430144167539,0.809430144167539
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Bioenergy","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,0.925673458326276,0.925673458326276
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Coal","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0,0
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Coal","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,0.365207310305783,0.365207310305783
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Coal","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,0,0
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Coal","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,0.578571500446449,0.578571500446449
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Coal","class2",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,0.754385196157663,0.754385196157663
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Coal","class2",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,0.564636046631181,0.564636046631181
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Coal","class2",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,0.214367213097013,0.214367213097013
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Coal","class2",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,0,0
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Gas","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0,0
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Gas","class2",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,0.117694251252388,0.117694251252388
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Gas","class2",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,0,0
"Impacts","Colombia","Colombia","elecNewCapCost","Sources","Gas","class2",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","Fuel","pal_metis","classLabel2","classPalette2","Impacts","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,0.388744569113574,0.388744569113574
